datetime,open,high,low,close,volume
2025-06-13 12:15:00+05:30,24688.8,24724.6,24674.45,24686.0,0
2025-06-13 13:15:00+05:30,24685.2,24754.35,24680.65,24715.85,0
2025-06-13 14:15:00+05:30,24714.35,24728.45,24650.9,24725.6,0
2025-06-13 15:15:00+05:30,24725.15,24744.95,24709.75,24735.55,0
2025-06-16 09:15:00+05:30,24732.35,24817.65,24703.6,24763.7,0
2025-06-16 10:15:00+05:30,24763.6,24930.65,24763.25,24906.75,0
2025-06-16 11:15:00+05:30,24906.75,24925.05,24874.25,24916.9,0
2025-06-16 12:15:00+05:30,24917.3,24953.05,24891.65,24934.4,0
2025-06-16 13:15:00+05:30,24934.35,24967.1,24927.65,24961.5,0
2025-06-16 14:15:00+05:30,24961.65,24965.75,24928.5,24950.7,0
2025-06-16 15:15:00+05:30,24951.55,24957.95,24936.45,24940.95,0
2025-06-17 09:15:00+05:30,24977.85,24982.05,24846.45,24851.7,0
2025-06-17 10:15:00+05:30,24851.75,24908.4,24850.25,24878.8,0
2025-06-17 11:15:00+05:30,24878.8,24899.85,24854.0,24855.7,0
2025-06-17 12:15:00+05:30,24855.05,24864.05,24813.7,24839.45,0
2025-06-17 13:15:00+05:30,24839.8,24866.25,24830.6,24862.35,0
2025-06-17 14:15:00+05:30,24862.25,24869.25,24836.75,24862.4,0
2025-06-17 15:15:00+05:30,24859.5,24868.45,24833.85,24841.5,0
2025-06-18 09:15:00+05:30,24788.35,24947.55,24776.9,24916.95,0
2025-06-18 10:15:00+05:30,24917.25,24928.85,24826.0,24837.95,0
2025-06-18 11:15:00+05:30,24837.8,24837.8,24766.9,24816.35,0
2025-06-18 12:15:00+05:30,24815.8,24817.5,24760.65,24800.5,0
2025-06-18 13:15:00+05:30,24799.85,24814.95,24765.6,24776.9,0
2025-06-18 14:15:00+05:30,24777.2,24829.65,24750.45,24813.05,0
2025-06-18 15:15:00+05:30,24813.05,24823.3,24794.95,24798.75,0
2025-06-19 09:15:00+05:30,24803.25,24863.1,24738.1,24833.2,0
2025-06-19 10:15:00+05:30,24832.4,24839.5,24796.45,24814.55,0
2025-06-19 11:15:00+05:30,24814.3,24822.2,24791.25,24811.8,0
2025-06-19 12:15:00+05:30,24811.85,24813.75,24772.2,24794.55,0
2025-06-19 13:15:00+05:30,24794.4,24842.0,24780.55,24832.4,0
2025-06-19 14:15:00+05:30,24833.3,24849.85,24787.75,24791.75,0
2025-06-19 15:15:00+05:30,24791.45,24805.15,24733.4,24744.7,0
2025-06-20 09:15:00+05:30,24787.65,24919.15,24783.65,24919.05,0
2025-06-20 10:15:00+05:30,24918.85,25040.45,24918.85,25016.55,0
2025-06-20 11:15:00+05:30,25016.65,25045.0,25002.9,25040.1,0
2025-06-20 12:15:00+05:30,25039.75,25047.75,24964.05,25038.25,0
2025-06-20 13:15:00+05:30,25038.9,25078.35,25034.55,25049.65,0
2025-06-20 14:15:00+05:30,25050.45,25132.8,25031.4,25116.6,0
2025-06-20 15:15:00+05:30,25116.05,25136.2,25072.8,25079.75,0
2025-06-23 09:15:00+05:30,24939.75,24988.1,24824.85,24863.1,0
2025-06-23 10:15:00+05:30,24863.4,24939.05,24856.75,24928.55,0
2025-06-23 11:15:00+05:30,24929.45,24968.8,24920.35,24941.9,0
2025-06-23 12:15:00+05:30,24941.6,24964.15,24938.3,24963.55,0
2025-06-23 13:15:00+05:30,24962.4,25057.0,24961.8,25015.1,0
2025-06-23 14:15:00+05:30,25013.6,25018.6,24972.5,24979.9,0
2025-06-23 15:15:00+05:30,24980.6,24986.0,24951.7,24958.9,0
2025-06-24 09:15:00+05:30,25179.9,25250.85,25118.5,25232.6,0
2025-06-24 10:15:00+05:30,25233.35,25276.45,25167.1,25256.4,0
2025-06-24 11:15:00+05:30,25256.4,25317.7,25247.9,25308.75,0
2025-06-24 12:15:00+05:30,25307.45,25311.1,25143.95,25182.35,0
2025-06-24 13:15:00+05:30,25183.35,25202.1,24999.7,25040.15,0
2025-06-24 14:15:00+05:30,25042.85,25077.05,25015.5,25041.5,0
2025-06-24 15:15:00+05:30,25042.5,25078.35,25038.85,25071.55,0
2025-06-25 09:15:00+05:30,25150.35,25208.6,25125.05,25173.9,0
2025-06-25 10:15:00+05:30,25174.9,25218.05,25172.65,25195.35,0
2025-06-25 11:15:00+05:30,25195.5,25220.5,25189.95,25194.35,0
2025-06-25 12:15:00+05:30,25194.1,25245.35,25180.3,25240.4,0
2025-06-25 13:15:00+05:30,25242.1,25266.8,25224.3,25246.05,0
2025-06-25 14:15:00+05:30,25247.05,25262.05,25215.75,25248.8,0
2025-06-25 15:15:00+05:30,25248.6,25249.65,25234.65,25236.35,0
2025-06-26 09:15:00+05:30,25268.95,25437.9,25259.9,25386.2,0
2025-06-26 10:15:00+05:30,25385.9,25395.8,25292.5,25337.75,0
2025-06-26 11:15:00+05:30,25337.85,25409.1,25306.35,25396.4,0
2025-06-26 12:15:00+05:30,25399.35,25421.2,25351.3,25392.45,0
2025-06-26 13:15:00+05:30,25393.5,25527.5,25389.3,25515.95,0
2025-06-26 14:15:00+05:30,25517.6,25565.3,25480.35,25542.1,0
2025-06-26 15:15:00+05:30,25541.05,25563.7,25528.6,25530.4,0
2025-06-27 09:15:00+05:30,25576.65,25622.5,25523.55,25567.65,0
2025-06-27 10:15:00+05:30,25568.1,25610.25,25539.6,25606.15,0
2025-06-27 11:15:00+05:30,25607.35,25617.8,25595.65,25612.25,0
2025-06-27 12:15:00+05:30,25612.45,25649.35,25612.1,25616.65,0
2025-06-27 13:15:00+05:30,25617.35,25639.35,25608.8,25634.25,0
2025-06-27 14:15:00+05:30,25634.4,25654.2,25611.25,25633.0,0
2025-06-27 15:15:00+05:30,25632.6,25649.95,25629.6,25632.45,0
2025-06-30 09:15:00+05:30,25661.65,25669.35,25543.7,25586.4,0
2025-06-30 10:15:00+05:30,25586.7,25600.0,25536.7,25547.85,0
2025-06-30 11:15:00+05:30,25547.65,25589.8,25539.0,25585.95,0
2025-06-30 12:15:00+05:30,25586.9,25599.3,25499.1,25505.7,0
2025-06-30 13:15:00+05:30,25506.25,25518.8,25473.3,25489.65,0
2025-06-30 14:15:00+05:30,25490.9,25526.65,25477.6,25525.15,0
2025-06-30 15:15:00+05:30,25524.8,25526.1,25505.35,25507.45,0
2025-07-01 09:15:00+05:30,25551.35,25593.4,25513.8,25531.3,0
2025-07-01 10:15:00+05:30,25530.65,25554.25,25513.3,25524.1,0
2025-07-01 11:15:00+05:30,25524.4,25535.6,25501.8,25524.4,0
2025-07-01 12:15:00+05:30,25524.65,25551.3,25522.45,25531.2,0
2025-07-01 13:15:00+05:30,25531.2,25551.85,25509.2,25551.85,0
2025-07-01 14:15:00+05:30,25552.1,25552.2,25515.05,25537.25,0
2025-07-01 15:15:00+05:30,25537.0,25556.95,25527.0,25533.0,0
2025-07-02 09:15:00+05:30,25588.3,25608.1,25513.05,25526.1,0
2025-07-02 10:15:00+05:30,25525.05,25528.15,25466.7,25477.2,0
2025-07-02 11:15:00+05:30,25477.3,25503.95,25463.4,25499.5,0
2025-07-02 12:15:00+05:30,25499.15,25501.35,25460.35,25463.1,0
2025-07-02 13:15:00+05:30,25463.45,25463.65,25383.95,25415.3,0
2025-07-02 14:15:00+05:30,25417.15,25472.8,25378.75,25459.55,0
2025-07-02 15:15:00+05:30,25459.35,25459.9,25440.05,25442.85,0
2025-07-03 09:15:00+05:30,25505.1,25559.8,25429.75,25543.05,0
2025-07-03 10:15:00+05:30,25542.5,25567.5,25526.45,25554.2,0
2025-07-03 11:15:00+05:30,25554.85,25576.7,25484.85,25503.95,0
2025-07-03 12:15:00+05:30,25503.8,25538.55,25486.45,25507.55,0
2025-07-03 13:15:00+05:30,25506.9,25587.5,25479.75,25492.1,0
2025-07-03 14:15:00+05:30,25491.75,25495.15,25384.35,25397.95,0
2025-07-03 15:15:00+05:30,25399.5,25418.45,25388.65,25397.4,0
2025-07-04 09:15:00+05:30,25428.85,25458.65,25370.55,25410.25,0
2025-07-04 10:15:00+05:30,25409.6,25426.85,25395.75,25423.55,0
2025-07-04 11:15:00+05:30,25424.05,25424.95,25331.65,25352.9,0
2025-07-04 12:15:00+05:30,25351.9,25374.95,25345.45,25370.7,0
2025-07-04 13:15:00+05:30,25370.25,25388.7,25358.45,25384.3,0
2025-07-04 14:15:00+05:30,25384.2,25466.7,25373.5,25462.8,0
2025-07-04 15:15:00+05:30,25462.5,25470.25,25449.3,25467.8,0
2025-07-07 09:15:00+05:30,25450.45,25489.8,25407.25,25436.1,0
2025-07-07 10:15:00+05:30,25436.1,25478.75,25427.45,25457.7,0
2025-07-07 11:15:00+05:30,25458.9,25461.65,25425.2,25430.25,0
2025-07-07 12:15:00+05:30,25430.55,25455.35,25417.15,25448.8,0
2025-07-07 13:15:00+05:30,25447.6,25467.8,25438.7,25452.05,0
2025-07-07 14:15:00+05:30,25453.6,25466.6,25415.85,25459.95,0
2025-07-07 15:15:00+05:30,25459.8,25473.2,25453.35,25454.95,0
2025-07-08 09:15:00+05:30,25427.85,25495.9,25424.15,25448.2,0
2025-07-08 10:15:00+05:30,25448.9,25460.55,25431.05,25436.55,0
2025-07-08 11:15:00+05:30,25436.8,25461.1,25432.3,25449.9,0
2025-07-08 12:15:00+05:30,25450.0,25480.25,25441.6,25474.95,0
2025-07-08 13:15:00+05:30,25474.45,25478.8,25447.15,25460.6,0
2025-07-08 14:15:00+05:30,25460.8,25539.4,25447.45,25536.0,0
2025-07-08 15:15:00+05:30,25536.2,25548.05,25517.3,25523.1,0
2025-07-09 09:15:00+05:30,25514.6,25529.45,25472.05,25527.65,0
2025-07-09 10:15:00+05:30,25527.6,25537.55,25515.75,25534.15,0
2025-07-09 11:15:00+05:30,25534.25,25548.7,25503.25,25537.95,0
2025-07-09 12:15:00+05:30,25539.0,25545.95,25490.5,25525.4,0
2025-07-09 13:15:00+05:30,25525.15,25537.8,25516.85,25530.3,0
2025-07-09 14:15:00+05:30,25530.25,25533.2,25424.35,25478.4,0
2025-07-09 15:15:00+05:30,25479.85,25482.35,25464.4,25464.65,0
2025-07-10 09:15:00+05:30,25511.65,25524.05,25402.65,25413.05,0
2025-07-10 10:15:00+05:30,25412.2,25427.55,25375.15,25397.0,0
2025-07-10 11:15:00+05:30,25397.45,25399.7,25357.2,25368.25,0
2025-07-10 12:15:00+05:30,25370.2,25410.75,25365.65,25382.25,0
2025-07-10 13:15:00+05:30,25382.65,25431.05,25357.1,25393.95,0
2025-07-10 14:15:00+05:30,25394.2,25416.6,25342.4,25362.75,0
2025-07-10 15:15:00+05:30,25362.55,25374.7,25340.45,25348.15,0
2025-07-11 09:15:00+05:30,25255.5,25322.45,25244.0,25256.75,0
2025-07-11 10:15:00+05:30,25256.9,25257.25,25149.25,25179.15,0
2025-07-11 11:15:00+05:30,25179.05,25180.8,25136.75,25166.5,0
2025-07-11 12:15:00+05:30,25166.55,25205.15,25140.5,25155.7,0
2025-07-11 13:15:00+05:30,25155.7,25191.55,25144.0,25168.4,0
2025-07-11 14:15:00+05:30,25168.3,25175.8,25150.15,25150.15,0
2025-07-11 15:15:00+05:30,25149.8,25153.6,25129.0,25140.55,0
2025-07-14 09:15:00+05:30,25149.5,25151.1,25041.9,25119.8,0
2025-07-14 10:15:00+05:30,25120.75,25127.05,25061.85,25063.95,0
2025-07-14 11:15:00+05:30,25063.75,25066.4,25019.75,25045.4,0
2025-07-14 12:15:00+05:30,25046.45,25060.95,25001.95,25026.35,0
2025-07-14 13:15:00+05:30,25027.25,25058.55,25012.9,25046.65,0
2025-07-14 14:15:00+05:30,25046.85,25108.5,25037.2,25079.85,0
2025-07-14 15:15:00+05:30,25080.0,25092.7,25077.1,25087.1,0
2025-07-15 09:15:00+05:30,25089.5,25155.8,25088.45,25128.25,0
2025-07-15 10:15:00+05:30,25128.25,25245.2,25100.8,25221.4,0
2025-07-15 11:15:00+05:30,25221.2,25228.3,25199.55,25205.95,0
2025-07-15 12:15:00+05:30,25206.2,25220.4,25173.1,25204.2,0
2025-07-15 13:15:00+05:30,25204.75,25207.45,25159.5,25184.85,0
2025-07-15 14:15:00+05:30,25185.0,25202.85,25156.05,25201.9,0
2025-07-15 15:15:00+05:30,25201.95,25225.05,25198.1,25219.65,0
2025-07-16 09:15:00+05:30,25196.6,25218.95,25127.75,25141.75,0
2025-07-16 10:15:00+05:30,25141.3,25156.8,25121.05,25145.75,0
2025-07-16 11:15:00+05:30,25145.8,25210.0,25127.75,25179.1,0
2025-07-16 12:15:00+05:30,25179.15,25233.5,25171.4,25214.6,0
2025-07-16 13:15:00+05:30,25214.75,25255.3,25186.0,25243.75,0
2025-07-16 14:15:00+05:30,25243.4,25252.85,25207.25,25207.5,0
2025-07-16 15:15:00+05:30,25209.2,25215.65,25190.6,25198.55,0
2025-07-17 09:15:00+05:30,25230.75,25238.35,25159.55,25160.1,0
2025-07-17 10:15:00+05:30,25162.65,25200.1,25144.0,25178.9,0
2025-07-17 11:15:00+05:30,25177.95,25205.2,25167.1,25184.3,0
2025-07-17 12:15:00+05:30,25184.05,25210.45,25163.65,25167.1,0
2025-07-17 13:15:00+05:30,25168.05,25194.5,25149.25,25156.0,0
2025-07-17 14:15:00+05:30,25156.15,25163.05,25101.0,25120.6,0
2025-07-17 15:15:00+05:30,25120.1,25121.9,25106.25,25109.5,0
2025-07-18 09:15:00+05:30,25108.55,25144.6,25004.65,25013.3,0
2025-07-18 10:15:00+05:30,25013.15,25013.15,24925.25,24958.4,0
2025-07-18 11:15:00+05:30,24958.65,24976.55,24920.45,24933.4,0
2025-07-18 12:15:00+05:30,24933.1,24991.2,24918.65,24949.25,0
2025-07-18 13:15:00+05:30,24949.8,24994.25,24935.55,24969.35,0
2025-07-18 14:15:00+05:30,24968.4,25005.2,24952.95,24971.0,0
2025-07-18 15:15:00+05:30,24971.0,24978.4,24963.3,24967.45,0
2025-07-21 09:15:00+05:30,24999.0,25071.05,24882.3,25052.55,0
2025-07-21 10:15:00+05:30,25052.3,25079.5,25035.45,25065.7,0
2025-07-21 11:15:00+05:30,25065.55,25071.3,25000.1,25044.75,0
2025-07-21 12:15:00+05:30,25044.45,25059.2,25010.0,25046.75,0
2025-07-21 13:15:00+05:30,25047.55,25053.1,24988.1,25024.9,0
2025-07-21 14:15:00+05:30,25024.9,25091.15,25000.0,25088.1,0
2025-07-21 15:15:00+05:30,25089.85,25111.4,25084.25,25093.3,0
2025-07-22 09:15:00+05:30,25166.65,25182.0,25085.6,25111.05,0
2025-07-22 10:15:00+05:30,25111.3,25123.8,25055.1,25072.0,0
2025-07-22 11:15:00+05:30,25072.3,25087.6,25035.55,25075.1,0
2025-07-22 12:15:00+05:30,25075.6,25119.7,25071.1,25092.2,0
2025-07-22 13:15:00+05:30,25092.35,25107.65,25073.5,25086.45,0
2025-07-22 14:15:00+05:30,25086.5,25089.55,25044.85,25058.5,0
2025-07-22 15:15:00+05:30,25058.5,25071.05,25054.95,25064.9,0
2025-07-23 09:15:00+05:30,25139.35,25149.85,25085.5,25109.3,0
2025-07-23 10:15:00+05:30,25108.95,25142.3,25095.95,25127.85,0
2025-07-23 11:15:00+05:30,25128.05,25163.05,25102.8,25151.85,0
2025-07-23 12:15:00+05:30,25150.95,25188.55,25150.4,25159.2,0
2025-07-23 13:15:00+05:30,25159.6,25208.45,25139.95,25208.45,0
2025-07-23 14:15:00+05:30,25208.15,25233.5,25192.0,25229.35,0
2025-07-23 15:15:00+05:30,25229.35,25230.5,25205.8,25209.2,0
2025-07-24 09:15:00+05:30,25243.3,25246.25,25155.15,25158.45,0
2025-07-24 10:15:00+05:30,25158.55,25182.9,25146.85,25148.45,0
2025-07-24 11:15:00+05:30,25147.95,25148.7,25018.7,25049.45,0
2025-07-24 12:15:00+05:30,25049.6,25091.2,25030.65,25066.2,0
2025-07-24 13:15:00+05:30,25066.1,25101.6,25050.45,25091.35,0
2025-07-24 14:15:00+05:30,25091.0,25103.25,25046.9,25069.0,0
2025-07-24 15:15:00+05:30,25068.8,25069.6,25046.3,25051.9,0
2025-07-25 09:15:00+05:30,25010.35,25010.35,24903.15,24903.15,0
2025-07-25 10:15:00+05:30,24903.2,24903.3,24844.45,24868.5,0
2025-07-25 11:15:00+05:30,24868.9,24916.85,24830.85,24844.15,0
2025-07-25 12:15:00+05:30,24844.4,24886.6,24811.65,24857.55,0
2025-07-25 13:15:00+05:30,24857.55,24880.05,24806.35,24839.35,0
2025-07-25 14:15:00+05:30,24839.15,24854.35,24808.4,24844.4,0
2025-07-25 15:15:00+05:30,24844.4,24845.4,24823.05,24832.2,0
2025-07-28 09:15:00+05:30,24782.45,24854.7,24732.7,24844.25,0
2025-07-28 10:15:00+05:30,24844.1,24889.2,24775.4,24807.55,0
2025-07-28 11:15:00+05:30,24807.4,24824.6,24778.95,24782.8,0
2025-07-28 12:15:00+05:30,24782.55,24798.35,24701.0,24707.6,0
2025-07-28 13:15:00+05:30,24707.45,24714.1,24646.6,24675.05,0
2025-07-28 14:15:00+05:30,24676.9,24705.85,24670.2,24679.75,0
2025-07-28 15:15:00+05:30,24679.75,24687.85,24669.6,24673.95,0
2025-07-29 09:15:00+05:30,24609.65,24727.15,24598.6,24664.55,0
2025-07-29 10:15:00+05:30,24665.15,24670.9,24614.3,24658.6,0
2025-07-29 11:15:00+05:30,24658.65,24705.45,24658.65,24695.05,0
2025-07-29 12:15:00+05:30,24695.05,24738.0,24683.7,24734.7,0
2025-07-29 13:15:00+05:30,24734.7,24810.3,24727.2,24798.35,0
2025-07-29 14:15:00+05:30,24799.15,24828.15,24771.7,24813.45,0
2025-07-29 15:15:00+05:30,24813.45,24847.15,24813.45,24830.4,0
2025-07-30 09:15:00+05:30,24890.4,24892.05,24813.9,24843.05,0
2025-07-30 10:15:00+05:30,24843.45,24858.75,24771.95,24846.5,0
2025-07-30 11:15:00+05:30,24847.3,24902.3,24840.9,24851.85,0
2025-07-30 12:15:00+05:30,24851.85,24875.0,24832.65,24849.55,0
2025-07-30 13:15:00+05:30,24849.9,24874.9,24831.6,24859.95,0
2025-07-30 14:15:00+05:30,24860.15,24890.7,24850.45,24858.15,0
2025-07-30 15:15:00+05:30,24858.15,24860.45,24840.75,24844.55,0
2025-07-31 09:15:00+05:30,24642.25,24728.95,24635.0,24673.6,0
2025-07-31 10:15:00+05:30,24673.2,24776.55,24662.6,24747.15,0
2025-07-31 11:15:00+05:30,24746.95,24822.4,24742.05,24819.35,0
2025-07-31 12:15:00+05:30,24819.7,24928.45,24819.25,24900.15,0
2025-07-31 13:15:00+05:30,24900.45,24956.5,24890.1,24924.7,0
2025-07-31 14:15:00+05:30,24924.45,24926.1,24752.5,24762.45,0
2025-07-31 15:15:00+05:30,24762.45,24766.6,24747.55,24765.6,0
2025-08-01 09:15:00+05:30,24734.9,24759.75,24672.2,24745.65,0
2025-08-01 10:15:00+05:30,24745.6,24784.15,24707.1,24710.25,0
2025-08-01 11:15:00+05:30,24710.85,24718.0,24644.05,24654.05,0
2025-08-01 12:15:00+05:30,24654.95,24697.7,24611.05,24655.4,0
2025-08-01 13:15:00+05:30,24656.1,24692.65,24615.6,24651.75,0
2025-08-01 14:15:00+05:30,24651.45,24659.7,24535.05,24545.65,0
2025-08-01 15:15:00+05:30,24545.65,24575.2,24539.9,24572.15,0
2025-08-04 09:15:00+05:30,24596.05,24669.95,24554.0,24624.3,0
2025-08-04 10:15:00+05:30,24623.7,24669.5,24603.55,24664.35,0
2025-08-04 11:15:00+05:30,24664.5,24684.65,24632.55,24676.8,0
2025-08-04 12:15:00+05:30,24676.75,24722.25,24667.3,24698.75,0
2025-08-04 13:15:00+05:30,24698.65,24734.65,24644.1,24719.45,0
2025-08-04 14:15:00+05:30,24721.1,24734.35,24689.1,24719.25,0
2025-08-04 15:15:00+05:30,24719.25,24736.25,24718.55,24726.9,0
2025-08-05 09:15:00+05:30,24720.25,24733.1,24593.15,24618.75,0
2025-08-05 10:15:00+05:30,24618.5,24644.7,24596.85,24635.0,0
2025-08-05 11:15:00+05:30,24633.9,24668.7,24615.7,24658.1,0
2025-08-05 12:15:00+05:30,24658.9,24665.05,24617.0,24628.8,0
2025-08-05 13:15:00+05:30,24628.2,24629.3,24592.0,24612.25,0
2025-08-05 14:15:00+05:30,24611.15,24671.15,24590.3,24667.5,0
2025-08-05 15:15:00+05:30,24667.5,24669.3,24646.4,24649.5,0
2025-08-06 09:15:00+05:30,24641.35,24671.4,24579.7,24605.4,0
2025-08-06 10:15:00+05:30,24605.85,24649.45,24544.15,24561.1,0
2025-08-06 11:15:00+05:30,24561.55,24600.1,24550.3,24587.95,0
2025-08-06 12:15:00+05:30,24587.9,24633.6,24583.25,24618.1,0
2025-08-06 13:15:00+05:30,24617.4,24628.8,24578.45,24583.8,0
2025-08-06 14:15:00+05:30,24583.6,24601.25,24539.2,24576.35,0
2025-08-06 15:15:00+05:30,24576.35,24585.75,24563.4,24569.6,0
2025-08-07 09:15:00+05:30,24464.2,24542.9,24460.05,24476.05,0
2025-08-07 10:15:00+05:30,24476.95,24486.65,24387.55,24411.6,0
2025-08-07 11:15:00+05:30,24410.95,24449.7,24410.3,24442.3,0
2025-08-07 12:15:00+05:30,24440.2,24452.5,24398.7,24403.15,0
2025-08-07 13:15:00+05:30,24402.95,24442.75,24344.15,24427.6,0
2025-08-07 14:15:00+05:30,24427.35,24601.9,24426.6,24592.0,0
2025-08-07 15:15:00+05:30,24592.0,24634.2,24590.05,24626.65,0
2025-08-08 09:15:00+05:30,24544.25,24585.5,24437.55,24449.3,0
2025-08-08 10:15:00+05:30,24448.35,24481.25,24408.3,24441.05,0
2025-08-08 11:15:00+05:30,24441.8,24452.75,24402.25,24423.05,0
2025-08-08 12:15:00+05:30,24422.6,24481.35,24411.6,24435.95,0
2025-08-08 13:15:00+05:30,24435.9,24463.5,24388.15,24413.05,0
2025-08-08 14:15:00+05:30,24412.9,24434.85,24337.5,24349.2,0
2025-08-08 15:15:00+05:30,24348.9,24365.35,24339.2,24350.85,0
2025-08-11 09:15:00+05:30,24371.5,24428.4,24347.45,24410.45,0
2025-08-11 10:15:00+05:30,24410.8,24467.8,24404.35,24442.7,0
2025-08-11 11:15:00+05:30,24443.15,24475.2,24402.1,24445.6,0
2025-08-11 12:15:00+05:30,24445.9,24507.4,24429.05,24475.2,0
2025-08-11 13:15:00+05:30,24476.15,24543.3,24467.9,24539.45,0
2025-08-11 14:15:00+05:30,24539.25,24600.85,24524.2,24585.95,0
2025-08-11 15:15:00+05:30,24585.9,24587.15,24544.55,24562.15,0
2025-08-12 09:15:00+05:30,24563.35,24702.6,24530.75,24662.35,0
2025-08-12 10:15:00+05:30,24662.15,24682.0,24532.7,24544.15,0
2025-08-12 11:15:00+05:30,24544.05,24593.25,24531.45,24561.75,0
2025-08-12 12:15:00+05:30,24561.75,24640.35,24559.1,24597.2,0
2025-08-12 13:15:00+05:30,24597.25,24607.6,24534.85,24542.65,0
2025-08-12 14:15:00+05:30,24544.05,24562.3,24465.65,24490.25,0
2025-08-12 15:15:00+05:30,24490.85,24501.2,24477.75,24485.85,0
2025-08-13 09:15:00+05:30,24586.2,24614.2,24535.25,24580.5,0
2025-08-13 10:15:00+05:30,24580.3,24605.8,24554.4,24583.1,0
2025-08-13 11:15:00+05:30,24583.85,24595.35,24538.9,24578.2,0
2025-08-13 12:15:00+05:30,24578.15,24638.05,24567.65,24621.75,0
2025-08-13 13:15:00+05:30,24622.55,24664.55,24594.65,24658.15,0
2025-08-13 14:15:00+05:30,24658.9,24658.9,24611.65,24614.75,0
2025-08-13 15:15:00+05:30,24614.75,24635.65,24610.15,24630.4,0
2025-08-14 09:15:00+05:30,24607.25,24672.85,24604.6,24629.4,0
2025-08-14 10:15:00+05:30,24630.2,24673.65,24623.65,24646.5,0
2025-08-14 11:15:00+05:30,24646.25,24656.45,24603.7,24629.7,0
2025-08-14 12:15:00+05:30,24630.6,24665.55,24627.75,24652.3,0
2025-08-14 13:15:00+05:30,24653.1,24664.1,24626.4,24637.7,0
2025-08-14 14:15:00+05:30,24636.65,24663.3,24596.9,24630.3,0
2025-08-14 15:15:00+05:30,24630.35,24632.05,24607.25,24616.05,0
2025-08-18 09:15:00+05:30,24938.2,25022.0,24884.3,24988.1,0
2025-08-18 10:15:00+05:30,24987.6,25001.15,24946.9,24957.25,0
2025-08-18 11:15:00+05:30,24957.55,24974.05,24872.75,24872.75,0
2025-08-18 12:15:00+05:30,24873.7,24953.65,24852.85,24947.85,0
2025-08-18 13:15:00+05:30,24948.7,24959.25,24892.4,24930.6,0
2025-08-18 14:15:00+05:30,24930.35,24943.8,24869.25,24870.15,0
2025-08-18 15:15:00+05:30,24871.25,24890.4,24866.9,24884.05,0
2025-08-19 09:15:00+05:30,24891.35,24936.45,24873.95,24921.9,0
2025-08-19 10:15:00+05:30,24921.2,24943.5,24902.2,24935.25,0
2025-08-19 11:15:00+05:30,24935.5,24975.95,24927.3,24973.5,0
2025-08-19 12:15:00+05:30,24974.3,25012.65,24970.9,24986.25,0
2025-08-19 13:15:00+05:30,24986.0,25004.55,24919.4,24938.9,0
2025-08-19 14:15:00+05:30,24940.0,24995.4,24922.55,24975.6,0
2025-08-19 15:15:00+05:30,24975.7,24995.65,24973.05,24989.7,0
2025-08-20 09:15:00+05:30,24965.8,24995.75,24929.7,24995.75,0
2025-08-20 10:15:00+05:30,24995.7,25029.6,24985.95,25028.05,0
2025-08-20 11:15:00+05:30,25027.65,25043.3,25008.7,25037.1,0
2025-08-20 12:15:00+05:30,25036.15,25063.5,25029.9,25053.3,0
2025-08-20 13:15:00+05:30,25052.05,25085.6,25031.35,25071.7,0
2025-08-20 14:15:00+05:30,25071.05,25088.7,25044.65,25048.75,0
2025-08-20 15:15:00+05:30,25048.6,25059.65,25038.2,25047.15,0
2025-08-21 09:15:00+05:30,25142.0,25144.85,25054.9,25115.15,0
2025-08-21 10:15:00+05:30,25115.2,25145.7,25113.0,25120.4,0
2025-08-21 11:15:00+05:30,25121.0,25133.15,25096.0,25106.8,0
2025-08-21 12:15:00+05:30,25107.65,25128.4,25090.85,25118.6,0
2025-08-21 13:15:00+05:30,25119.1,25127.45,25075.25,25125.35,0
2025-08-21 14:15:00+05:30,25125.65,25153.65,25078.9,25081.5,0
2025-08-21 15:15:00+05:30,25081.5,25086.25,25068.55,25076.95,0
2025-08-22 09:15:00+05:30,25064.15,25084.85,24945.35,24961.4,0
2025-08-22 10:15:00+05:30,24960.45,24961.3,24897.8,24909.05,0
2025-08-22 11:15:00+05:30,24909.2,24959.15,24893.1,24925.5,0
2025-08-22 12:15:00+05:30,24926.15,24933.95,24912.65,24921.7,0
2025-08-22 13:15:00+05:30,24920.35,24952.15,24917.4,24922.0,0
2025-08-22 14:15:00+05:30,24921.9,24922.5,24865.7,24873.3,0
2025-08-22 15:15:00+05:30,24873.4,24876.75,24859.15,24869.45,0
